category,inclination,eccentricity,period,perigee,apogee
starlink,43.0038363237866,0.0001223,21964.820386087533,253394.04375047545,253457.59176429888
starlink,43.005436325138064,0.0001151,21964.45688230147,253393.04826818503,253452.85444718756
starlink,43.00723632665846,0.0001572,21964.857985573217,253385.2730394969,253466.95545301595
starlink,43.00263632277301,0.0001242,21964.425584641314,253390.43731255113,253454.97180756382
starlink,43.007036326489526,0.0001397,21964.446269446416,253386.57348884124,253459.1618512683
starlink,42.99893631964775,6.89e-05,21964.97797732777,253409.15986545754,253444.9610027854
starlink,43.00203632226621,0.000106,21964.480271549914,253395.5968730817,253450.6747138699
starlink,43.00303632311087,6.77e-05,21976.288902547687,253498.6494895053,253533.83917018757
starlink,43.003736323702135,9.79e-05,21964.494889855483,253397.81652353107,253448.68560848985
starlink,43.00333632336427,0.0001178,21964.427587338054,253392.11582746418,253453.32487717914
starlink,43.00463632446234,0.0001346,21964.557134818435,253388.7725834349,253458.7112123538
starlink,43.00693632640507,0.0001428,21964.439735090345,253385.71658686074,253459.91569995135
starlink,43.00393632387107,0.0001431,21964.484423146714,253385.99098364584,253460.3460780794
starlink,43.00743632682739,0.0001767,21952.468076366993,253282.51495381547,253374.29519736918
starlink,43.00523632496914,0.0001251,21964.505283482584,253390.83187809898,253455.8341716218
starlink,42.999836320407944,0.0001692,21318.017210648257,248257.025438397,248343.20851318157
starlink,43.00303632311087,0.0001254,21964.453388536756,253390.3447717728,253455.50284346376
starlink,43.00173632201281,9.71e-05,21964.468109134505,253397.81320585136,253448.26656779737
starlink,43.00393632387107,0.0001422,21964.467919096867,253386.09468062484,253459.98209594248
starlink,43.00403632395553,8.95e-05,21964.4189918247,253399.40041399671,253445.9047308072
starlink,43.00313632319534,0.000105,21964.504537947825,253396.04800660303,253450.60628530371
starlink,43.00463632446234,0.0001285,21964.401201472338,253389.1279207233,253455.89665238094
starlink,43.00403632395553,0.0001344,21964.43931116134,253387.89557127436,253457.73002975516
starlink,43.000836321252606,0.0001465,21964.53628900245,253385.51658741594,253461.6384496289
starlink,43.001836322097276,0.0001217,21964.45064030421,253391.2843666503,253454.5199062303
starlink,43.005436325138064,0.0001481,21964.511130815798,253384.90254969668,253461.85571819617
starlink,43.00363632361767,0.0001273,21964.380633697427,253389.27751471777,253455.42268385304
starlink,43.0047363245468,0.0001451,21964.41760309443,253384.94454846942,253460.33869466797
starlink,43.00513632488466,0.0001357,21964.94049438255,253391.50935817263,253462.0203713569
starlink,43.00463632446234,0.0001453,21964.661072121162,253386.8121809884,253462.3108053583
starlink,43.005436325138064,0.0001249,21964.437308462464,253390.34788869024,253455.24612778294
starlink,43.003536323533204,0.0001125,21964.363428132798,253392.98690057898,253451.44194882453
starlink,43.002536322688535,0.0001101,21964.476529266813,253394.5021819256,253451.71038552927
starlink,43.01083632969926,0.00014,21964.55416728401,253387.34625685934,253460.09073803862
starlink,43.0038363237866,0.0001144,21964.40351114669,253392.80931880564,253452.25168018392
starlink,42.99973632032348,7.93e-05,21964.375341923616,253401.70620652108,253442.9105354287
starlink,43.00283632294194,0.0001223,21964.45492345417,253391.1622567418,253454.7095656657
starlink,43.00263632277301,0.0001057,21964.205553352156,253393.50874943633,253448.43025158872
starlink,42.996936317958415,9.53e-05,21964.422368632717,253397.92019549455,253447.4382049501
starlink,43.002536322688535,0.0001345,21964.898640527423,253391.49113219552,253461.37852516441
starlink,43.00453632437787,8.83e-05,21964.524872061098,253400.54701903366,253446.4279617245
starlink,43.00153632184387,0.0001233,21963.911926914134,253386.62116900503,253450.68702390525
starlink,43.0032363232798,0.0001175,21964.49282867322,253392.70816748482,253453.7614576658
starlink,43.001936322181734,0.0001013,21964.501029549625,253396.9816088757,253449.6173521505
starlink,43.00033632083028,0.0001288,21964.46017141152,253389.51492807394,253456.43965982483
starlink,43.00573632539146,0.000134,21964.398409398287,253387.67700394848,253457.30353534073
starlink,43.005836325475926,0.0001514,21964.443813580587,253383.51445589814,253462.1821527647
starlink,43.004136324040005,8.16e-05,21964.459572062504,253401.77280842385,253444.1723271469
starlink,43.00303632311087,0.0001295,21964.474614270875,253389.44694173097,253456.73542434737
starlink,43.004436324293394,8.08e-05,21964.598782713754,253403.07830431664,253445.062318879
starlink,43.00313632319534,0.0001208,21964.549474780477,253392.29745166042,253455.06553790957
starlink,43.00303632311087,0.0001054,21964.42529227686,253395.31926060005,253450.08524863535
starlink,43.00173632201281,0.0001017,21964.49806203036,253396.85429039,253449.69786994474
starlink,43.00483632463127,7.22e-05,21964.46135549138,253404.22899977094,253441.74426224042
starlink,43.004136324040005,0.0001343,21964.490328942058,253388.32379777782,253458.10640415398
starlink,43.001836322097276,8.5e-05,21964.4515612544,253400.82632129098,253444.99247588872
starlink,43.00333632336427,0.0001241,21962.92151634583,253378.60429916062,253443.0838902649
starlink,43.005536325222536,0.0001522,21964.41918186149,253383.11241138753,253462.19573048674
starlink,43.00743632682739,0.0001737,21964.343810606017,253376.93246015752,253467.1870009079
starlink,43.00793632724972,0.0001194,21964.3147644515,253390.8105869735,253452.85078654147
starlink,43.005536325222536,0.0001322,21964.225901529808,253386.78451159058,253455.47540155106
starlink,43.00613632572933,0.0001293,21964.399067216717,253388.90325281114,253456.08766093626
starlink,43.0050363248002,0.0001132,21964.463592087017,253393.59479398682,253452.413741353
starlink,43.004436324293394,0.000105,21963.619828510193,253389.0723247127,253443.62913836632
starlink,43.003536323533204,7.64e-05,21964.45376861152,253403.0780138886,253442.77559550435
starlink,43.00393632387107,0.0001209,21964.471924506157,253391.66002355615,253454.47992227558
starlink,43.00423632412446,0.0001383,21964.437703154916,253386.8696699265,253458.73057123984
starlink,43.00263632277301,8.76e-05,21964.450216374782,253400.1402348119,253445.65735228054
starlink,43.002336322519604,7.19e-05,21964.46213025975,253404.31304906003,253441.67243181609
starlink,43.004436324293394,0.0001489,21964.6252860021,253385.59474328862,253462.96386206493
starlink,43.0038363237866,0.000141,21952.386727194076,253291.14496722285,253364.38199252417
starlink,43.00523632496914,0.0001284,21964.479526016847,253389.7714494989,253456.48837966096
starlink,43.00283632294194,9.34e-05,21976.327448619657,253492.27407928507,253540.82238089445
starlink,43.005536325222536,0.0001146,21964.482420439614,253393.37952642655,253452.9259506342
starlink,43.00483632463127,0.0001524,21964.368719900864,253382.66259393684,253461.84971201225
starlink,43.00403632395553,0.0001181,21964.23376599363,253390.50968740962,253451.8742565534
starlink,43.0038363237866,0.0001701,21944.487165396593,253221.29101406038,253309.62171791607
starlink,43.005536325222536,0.0001471,21952.34550525315,253289.23569477847,253365.64103474535
starlink,43.005836325475926,0.0001468,21964.438214793296,253384.66539705673,253460.94291315664
starlink,43.0038363237866,9.96e-05,21952.623767310663,253303.76611764124,253355.4998781344
starlink,43.00363632361767,9.58e-05,21964.40136227243,253397.62466534317,253447.4024437402
starlink,43.00143632175941,0.0001057,21964.780857062542,253398.0448224597,253452.9672836393
starlink,43.005436325138064,0.0001383,21964.290805451823,253385.7114672673,253457.5720481775
starlink,43.004336324208936,0.0001356,21964.236704205538,253385.9863677442,253456.44391489052
starlink,43.007836327165265,0.000127,21964.421813140416,253389.68013418562,253455.66950558985
starlink,43.00133632167494,0.0001415,21964.39949114417,253385.73702917466,253459.260570335
starlink,43.00953632860119,0.0001176,21964.344731547248,253391.5145047451,253452.61948050177
starlink,43.00393632387107,0.0001156,21964.290717743563,253391.60822759033,253451.6739046048
starlink,43.00773632708079,0.0001416,21976.326263260078,253479.73781791885,253553.33995133097
starlink,43.00363632361767,6.87e-05,21964.454177922828,253405.08170842598,253440.77835621242
starlink,43.00303632311087,0.0001135,21964.50279836691,253393.82597943087,253452.80087757917
starlink,43.005636325307,0.0001098,21964.41253057589,253394.07551616122,253451.12772827744
starlink,43.00213632235067,0.0001344,21964.36260951697,253387.29082154972,253457.1251174519
starlink,42.99853631930988,0.0001162,21964.473357098155,253392.8923839679,253453.27015525493
starlink,43.00633632589827,9.41e-05,21964.439384252546,253398.36612033652,253447.26063341406
starlink,43.00223632243514,7.45e-05,21964.490372796987,253403.86025623282,253442.5706373344
starlink,42.99783631871861,8.47e-05,21964.418465568997,253400.64330769097,253444.65353753374
starlink,43.005536325222536,0.0001231,21964.414401706374,253390.63492114472,253454.59783289675
starlink,43.000436320914744,0.000185,21964.55567297872,253375.6670504622,253471.79369069933
starlink,43.00423632412446,0.0001231,21964.609980454916,253392.1769654169,253456.140256867
starlink,43.002736322857466,8.16e-05,21964.37566352306,253401.1112015791,253443.51061231908
starlink,43.0038363237866,7.35e-05,21964.96834343845,253407.88880036387,253446.08013308045
starlink,43.00303632311087,0.0001223,21964.44613788216,253391.09298661601,253454.6402785943
starlink,43.00213632235067,0.0001237,21964.43629980404,253390.65169685628,253454.92641206837
starlink,43.00143632175941,8.06e-05,21964.49854443492,253402.33990100544,253444.21986732277
starlink,43.00063632108367,0.0001479,21964.468635392583,253384.6194622166,253461.46861104263
starlink,43.00113632150601,0.0001153,21964.419708117224,253392.70320483405,253452.61323661977
starlink,42.99943632007008,0.0001031,21964.434691798055,253395.99091448935,253449.5618345778
starlink,43.00173632201281,0.0001058,21964.420146663688,253395.17476887957,253450.14858889082
starlink,43.00113632150601,0.000123,21964.46151629236,253391.0323774895,253454.9434205127
starlink,43.00113632150601,0.0001305,21964.37927420833,253388.4354347383,253456.24332331622
starlink,43.00133632167494,0.0001214,21964.516992770466,253391.88546528717,253454.9652513642
starlink,43.00143632175941,0.0001224,21964.635577423087,253392.5606465011,253456.16026434055
starlink,43.00113632150601,0.0001018,21628.220787473718,250738.57478600726,250790.92905029777
starlink,43.00093632133707,0.0001059,21964.430701020578,253395.23200637722,253450.2578041482
starlink,43.00093632133707,0.0001469,21964.382651004133,253384.20133300096,253460.53068053376
starlink,43.00053632099921,0.0001342,21964.782815967974,253390.65586732878,253460.38713249934
starlink,43.00263632277301,0.0001452,21964.529374515423,253385.7998132875,253461.24617556506
starlink,43.00283632294194,0.0001764,21963.903580302343,253372.76016056145,253464.41639690616
starlink,43.001636321928345,0.0001097,21964.445816280655,253394.36394182607,253451.3642514089
starlink,43.00423632412446,0.0001246,21964.404052019872,253390.1636179198,253454.9059111831
starlink,42.99953632015454,0.0001523,21964.40038285369,253382.93821429453,253462.0734483708
starlink,43.00173632201281,9.59e-05,21964.49627859553,253398.34707588048,253448.17695793536
starlink,43.00223632243514,0.0001237,21964.44352121565,253390.7086342384,253454.98336353854
starlink,43.002436322604076,0.0001385,21964.46661807008,253387.04568664802,253459.01057143978
starlink,43.00153632184387,0.0001303,21964.472099925573,253389.2192765869,253456.9234357823
starlink,43.00113632150601,0.0001128,21964.468006806546,253393.7335227096,253452.34463712602
starlink,43.00333632336427,0.0001418,21964.468182225904,253386.20067564855,253459.8802507239
starlink,43.00263632277301,0.0001449,21964.442074009297,253385.1894460146,253460.47972787792
starlink,42.999836320407944,0.000143,21964.493004092972,253386.08461907026,253460.38777262226
starlink,43.00263632277301,0.0001272,21964.525310611767,253390.44419891635,253456.5376982137
starlink,43.001036321421545,0.0001001,21964.47237767299,253397.0674588982,253449.07963382223
starlink,43.00263632277301,0.0001348,21964.501877412422,253388.28495025597,253458.32738239842
starlink,43.00143632175941,0.0001131,21964.562587482305,253394.40131291404,253453.16847665727
starlink,43.001036321421545,0.0001107,21964.451312744022,253394.14747850865,253451.66739941563
starlink,43.002436322604076,0.0001552,21964.60879635903,253383.827980413,253464.4705675477
starlink,43.00403632395553,8.97e-05,21964.48367761337,253399.85848767505,253446.4668162548
starlink,43.00213632235067,0.0001284,21964.503090733433,253389.95724501813,253456.6742228986
starlink,43.002336322519604,0.0001417,21964.470316494953,253386.24348313443,253459.87110277123
starlink,42.99943632007008,0.0001379,21969.31136504652,253425.39812161893,253497.06178123952
starlink,43.002536322688535,0.0001322,21964.47867815578,253388.7775202864,253457.46893726807
starlink,43.001636321928345,0.0001369,21964.30450256727,253386.18318078775,253457.31635227383
starlink,43.002336322519604,0.0001453,21964.265823243644,253383.69590076525,253459.19361941254
starlink,43.00223632243514,0.0001474,21964.45357857414,253384.63064976732,253461.21996254753
starlink,43.00203632226621,0.000128,21964.0855846545,253386.76933636612,253453.27763037785
starlink,43.00173632201281,0.000126,21964.326795134264,253389.1907642329,253454.66034547272
starlink,43.00173632201281,0.0001092,21964.468021424826,253394.66892171008,253451.40946867035
starlink,43.00223632243514,0.000126,21964.459542825967,253390.23741472638,253455.70725975535
starlink,43.002536322688535,0.0001312,21964.405148384503,253388.4575786417,253456.62924123247
starlink,43.002436322604076,0.0001286,21964.40691718635,253389.1470061513,253455.96770950375
starlink,43.00263632277301,0.0001335,21964.432323644214,253388.07429930658,253457.4411016126
starlink,43.002736322857466,9.64e-05,21964.496644053463,253398.22005678693,253448.30974065943
starlink,43.001936322181734,0.000151,21964.449426988995,253383.66263406927,253462.12250362505
starlink,43.002336322519604,0.0001324,21964.407545768885,253388.1647200658,253456.9599089667
starlink,43.001936322181734,0.0001382,21952.452437303094,253292.39032322282,253364.1731394934
starlink,43.002536322688535,0.0001167,21964.457817870447,253392.6399632272,253453.27750699595
starlink,43.00153632184387,0.0001386,21258.692933725757,247792.18188056262,247862.64762153165
starlink,43.00033632083028,6.67e-05,21964.81418773989,253408.43996922535,253443.09779199405
starlink,43.00423632412446,0.0001277,21963.96532491516,253385.89908298492,253452.25125598317
starlink,43.0032363232798,0.0001244,21964.636132926196,253392.04542164083,253456.684250012
starlink,43.00133632167494,0.0001166,21964.445333878415,253392.5675123258,253453.153072946
starlink,43.00113632150601,0.0001181,21952.529084991744,253298.21486292424,253359.55762945555
starlink,43.00173632201281,0.0001086,21964.49234626892,253395.01659489272,253451.44542226775
starlink,43.00013632066135,0.000103,21964.47983300105,253396.3728186712,253449.89185193225
starlink,43.001936322181734,0.0001349,21964.36892455493,253387.2107120027,253457.3048215482
starlink,43.00263632277301,0.0001063,21976.3083511753,253488.7708898967,253544.0244388401
starlink,43.00283632294194,0.0001195,21976.34830218877,253485.65522302344,253547.7700593447
starlink,43.00263632277301,0.000122,21966.076383831278,253404.02449933998,253467.41904745268
starlink,43.001836322097276,0.0001197,21964.474234195386,253391.98999570042,253454.1863762121
starlink,43.00223632243514,0.0001245,21976.279009955728,253483.809512141,253548.52315955862
starlink,43.00173632201281,8.84e-05,21976.359789961287,253493.82851101333,253539.77791222115
starlink,43.00393632387107,9.87e-05,21976.307853617807,253490.74216492398,253542.04531824854
starlink,43.00223632243514,0.0001203,21964.44198629983,253391.57985499586,253454.0879356311
starlink,43.00153632184387,9.85e-05,21964.474394996552,253397.49904664166,253448.6798612641
starlink,43.001636321928345,7.53e-05,21964.535178006357,253404.0056996503,253443.13181590525
starlink,43.00173632201281,0.0001286,21964.42713417307,253389.30640671164,253456.1271510672
starlink,43.00173632201281,0.0001423,21964.397122997914,253385.51051740875,253459.44973405256
starlink,42.99973632032348,0.0001149,21964.71343584376,253395.12304388933,253454.82576740775
starlink,43.001836322097276,0.0001411,21964.467392838822,253386.37631254765,253459.69216440973
starlink,43.00283632294194,0.000123,21964.471427484485,253391.11052252975,253455.021584779
starlink,43.000836321252606,8.19e-05,21964.640036067274,253403.11779774388,253445.67343014546
starlink,43.002336322519604,0.0001231,21964.477143235046,253391.12960839047,253455.09264194948
starlink,43.00203632226621,9.9e-05,21964.62791733041,253398.57962424678,253450.02047965705
starlink,43.00203632226621,0.0001663,21964.013811635945,253376.253196848,253462.66183121718
starlink,43.00203632226621,0.0001268,21964.428742177948,253389.7867263155,253455.67219130628
starlink,43.001836322097276,0.0001604,21964.40763347808,253380.89099584107,253464.23501645343
starlink,43.00143632175941,0.0001241,21964.436840678834,253390.55204107863,253455.03459798053
starlink,43.001836322097276,9.97e-05,21964.468752338827,253397.14279462618,253448.94712299097
starlink,43.00143632175941,0.0001076,21964.456853064938,253394.9965448005,253450.90570948305
starlink,43.00263632277301,0.0001255,21964.429443852878,253390.12999962646,253455.33998410942
starlink,43.002336322519604,0.0001386,21964.408861406882,253386.56432960724,253458.58104835663
starlink,43.00113632150601,0.0001053,21964.46410372661,253395.65125602717,253450.36534837558
starlink,43.001636321928345,0.0001093,21964.483853032976,253394.7677680059,253451.56030246403
starlink,43.00173632201281,0.000143,21964.395558852215,253385.31632476067,253459.61925854906
starlink,43.00523632496914,0.0001326,21964.449748590607,253388.44550614475,253457.34470352653
starlink,43.0065363260672,0.0001689,21964.57182631841,253379.9772136941,253467.73828124124
starlink,43.004136324040005,7.78e-05,21964.517635977652,253403.21787904113,253443.64298161608
starlink,43.00573632539146,0.0001293,21964.452409113375,253389.3238259291,253456.5083428285
starlink,43.00463632446234,0.0001408,21964.521451366512,253386.8804708924,253460.04056217388
starlink,43.00573632539146,0.0001817,21964.605609533704,253376.91809838265,253471.3301902967
starlink,43.00673632623613,0.0001132,21964.463811361125,253393.59652287595,253452.41547063363
starlink,43.00693632640507,0.0001316,21964.457057720643,253388.76293557274,253457.14254633416
starlink,43.005436325138064,0.000131,21964.487566081963,253389.1593581304,253457.2272707788
starlink,43.00613632572933,0.0001793,21964.44230790122,253376.25414132836,253469.41872127267
starlink,43.004336324208936,0.000114,21964.494422069405,253393.6300350864,253452.8647194884
starlink,43.003736323702135,6.77e-05,21964.54544010614,253406.0611077376,253441.2382511042
starlink,43.00333632336427,0.0001321,21964.51000520391,253389.05049693462,253457.6900189568
starlink,43.0062363258138,8.9e-05,21964.428698323267,253399.60684810372,253445.85137788582
starlink,43.0029363230264,9.91e-05,21964.47796185941,253397.37128967477,253448.8638711792
starlink,43.004936324715736,0.0001274,21964.617859812264,253391.12194071108,253457.31954655654
starlink,43.006036325644864,0.0001236,21964.430920294028,253390.63526205925,253454.85800662727
starlink,43.00463632446234,0.0001166,21964.458621875106,253392.6722825591,253453.2578676146
starlink,43.00313632319534,0.0001141,21964.577702923903,253394.26069007686,253453.54748458957
starlink,43.00403632395553,0.0001094,21964.420439028007,253394.2417916842,253451.086176964
starlink,43.00483632463127,9.8e-05,21964.411054137217,253397.12952194226,253448.0504375783
starlink,43.00423632412446,0.0001388,21964.48524177162,253387.11458303512,253459.23538921127
starlink,43.0053363250536,0.0001096,21964.435071872176,253394.30520618838,253451.25353702667
starlink,43.002736322857466,8.19e-05,21964.43418015984,253401.4946567565,253444.05002326582
starlink,43.00483632463127,0.0001208,21964.433332302266,253391.38172174038,253454.14958672243
starlink,43.00343632344874,8.81e-05,21964.44365277987,253399.95858171387,253445.73549096164
starlink,43.0038363237866,9.75e-05,21964.503529283225,253397.98856351734,253448.6498207598
starlink,43.005836325475926,0.000151,21964.426242461373,253383.47984012545,253461.93965446917
starlink,43.00523632496914,0.0001206,21964.514536888822,253392.0739429357,253454.73804206113
starlink,43.008036327334196,8.06e-05,21964.41356846854,253401.66987737257,253443.54973567335
starlink,43.00463632446234,0.0001041,21964.561651904398,253396.73215226212,253450.8228823412
starlink,42.99843631922541,0.000193,21964.4677582958,253372.89552012345,253473.1787204519
starlink,42.997336318296284,6.69e-05,21964.227070966448,253403.75861577984,253438.51974060186
starlink,43.007036326489526,0.0001389,21964.43545194631,253386.6960400105,253458.86869735253
starlink,43.00313632319534,0.0001437,21964.486396617576,253385.8506624981,253460.5175228063
starlink,43.005836325475926,0.0001125,21964.238019823064,253391.99810277802,253450.45292851902
starlink,43.00283632294194,9.66e-05,21964.611310735625,253399.07221150538,253449.26599057572
starlink,43.0053363250536,0.0001346,21963.838006266484,253383.1026391627,253453.03974152714
starlink,43.005636325307,8.32e-05,21964.54924088627,253402.06415066886,253445.29515016265
starlink,43.004436324293394,9.24e-05,21964.504026306353,253399.31746915405,253447.32875366506
starlink,43.006636326151664,0.0001738,21964.457905580042,253377.80601999685,253468.1128334936
starlink,43.002436322604076,0.0001366,21964.438477921616,253387.3174398735,253458.29502013556
starlink,43.00343632344874,0.0001339,21964.383849693804,253387.58818876639,253457.16272931435
starlink,43.00363632361767,0.0001713,21964.572440291973,253379.35852988376,253468.36664800678
starlink,43.00223632243514,0.0001553,21964.4793944522,253382.78176181315,253463.47599244243
starlink,43.00303632311087,0.0001747,21964.066800835484,253374.48867396294,253465.26205161473
starlink,43.00153632184387,0.0001425,21964.491206040646,253386.20034318216,253460.2436914571
starlink,43.00053632099921,0.0001386,21963.437232583634,253378.90355438268,253450.91814927084
starlink,43.003536323533204,0.0001363,21964.427806611442,253387.31124298213,253458.13291982154
starlink,43.00343632344874,0.0001689,21964.48589959525,253379.2997540552,253467.06059271775
starlink,43.00333632336427,0.0001391,21964.28655160195,253385.47008841854,253457.7463394236
starlink,43.00423632412446,0.0001503,21964.482142691937,253384.10243542562,253462.1986612805
starlink,43.00213632235067,0.0001132,21964.439135742447,253393.40196539697,253452.22086910182
starlink,43.002536322688535,0.0001337,21964.43027709192,253388.0062032268,253457.47692152057
starlink,43.00263632277301,0.0001124,21964.468065279663,253393.83790416288,253452.24117785165
starlink,43.00263632277301,0.0001328,21964.465112387585,253388.5146810336,253457.51783095123
starlink,43.00003632057688,0.0001161,21966.048868234397,253405.34045664986,253465.66915246547
starlink,43.00343632344874,0.0001301,21964.482654332394,253389.35445267896,253456.95471310147
starlink,43.00263632277301,9.93e-05,21964.400368235503,253396.7075258433,253448.3039062785
starlink,43.00313632319534,0.0002114,21964.402034709226,253367.59702735732,253477.4406867301
starlink,43.00213632235067,0.0001083,21964.46999489274,253394.91830273028,253451.19121119063
starlink,42.999836320407944,9.05e-05,21964.43027709192,253399.22959526232,253446.25352948508
starlink,43.00403632395553,0.0001528,21964.40813049686,253382.86939876355,253462.26445201595
starlink,43.00173632201281,0.0001088,21964.485958068468,253394.9142660235,253451.44700292958
starlink,43.00203632226621,0.0001039,21964.459060423123,253395.97521262476,253449.96185388602
starlink,43.002436322604076,0.0001224,21964.44881302231,253391.08809875706,253454.68735607268
starlink,43.003736323702135,0.0001479,21964.079065130798,253381.54795333286,253458.39619347217
starlink,43.0047363245468,0.0001153,21964.434998781,253392.82376545205,253452.73382504223
starlink,43.0032363232798,0.0001393,21964.423655036044,253386.49910813,253458.8795801813
starlink,43.0032363232798,0.0001347,21964.400265908178,253387.50978114724,253457.50003716978
starlink,43.002336322519604,0.0001146,21964.46904470444,253393.27406423952,253452.8204642725
starlink,43.00013632066135,0.0001023,21964.505838979105,253396.7597284061,253449.9150820392
starlink,43.00453632437787,0.0001342,21964.390500962032,253387.56269021885,253457.29312506923
starlink,43.00363632361767,0.0001363,21964.411814283834,253387.18515266618,253458.00679512866
starlink,43.00143632175941,0.0001765,21964.467173564644,253377.1776271554,253468.88739163123
starlink,43.00063632108367,0.000102,21964.479993802295,253396.63388767128,253449.63331892638
starlink,43.00673632623613,0.0001048,21964.412764467183,253395.3763633261,253449.83056981265
starlink,43.004336324208936,0.0001691,21964.45441181501,253378.99953909477,253466.86421425547
starlink,43.00423632412446,7.81e-05,21964.460639196142,253402.69052604813,253443.27143927765
starlink,43.0050363248002,0.0001375,21964.513118909796,253387.6721192538,253459.11750282685
starlink,43.00393632387107,0.0001149,21964.806235148037,253395.85472497664,253455.55761665473
starlink,43.00453632437787,0.0001078,21964.5279126794,253395.50486420075,253451.5180700731
starlink,43.0038363237866,0.0001037,21964.464396092095,253396.0692428479,253449.95197244795
starlink,43.000436320914744,9.99e-05,21964.41918186149,253396.69998559545,253448.6081562788
starlink,43.00313632319534,0.0001436,21976.49988321589,253480.58666339703,253555.22876809296
starlink,43.00513632488466,9.5e-05,21964.451853619557,253398.2306174224,253447.59279064616
starlink,43.00573632539146,0.000139,21964.437059952405,253386.6827380992,253458.90735912268
starlink,43.002336322519604,0.0001345,21963.692008236787,253381.9774946668,253451.86232812295
starlink,43.00463632446234,6.82e-05,21964.438784904665,253405.0902355688,253440.52706586878
starlink,43.01003632902352,8.88e-05,21964.393483070413,253399.38114298417,253445.52170315693
starlink,43.0050363248002,0.0001029,21964.42776275677,253395.98824131922,253449.4552298524
starlink,43.00203632226621,0.0001411,21964.42995549088,253386.08114211235,253459.3969106656
starlink,43.007036326489526,0.0001203,21964.404841402396,253391.28698414806,253453.79499431007
starlink,43.00403632395553,0.0001155,21964.510575319004,253393.36769479827,253453.38181236634
starlink,42.99953632015454,6.82e-05,21964.53229818806,253405.82758356837,253441.26451444946
starlink,43.004936324715736,0.0001315,21964.443418887924,253388.6813808407,253457.00900312615
starlink,43.00093632133707,9.62e-05,21964.44653257493,253397.87690128447,253447.8625886234
starlink,43.003536323533204,0.0001154,21964.38107224233,253392.37259663295,253452.334518234
starlink,43.00403632395553,9.9e-05,21964.492960238036,253397.5155276794,253448.95617237772
starlink,43.00333632336427,7.02e-05,21964.784760255054,253407.29862322012,253443.77503979128
starlink,43.0065363260672,0.0001461,21964.53696144751,253385.62580982855,253461.53983232888
starlink,43.0029363230264,7.27e-05,21964.28927055735,253402.7422212118,253440.51708736355
starlink,43.00573632539146,0.0001435,21964.396845252402,253385.19656698385,253459.75930415135
starlink,43.0047363245468,0.0001281,21964.418962588272,253389.37187829308,253455.93280542307
starlink,43.002536322688535,9.66e-05,21964.267372752853,253396.3603512285,253446.5536063168
starlink,43.003536323533204,0.0001314,21964.443126522987,253388.70505578513,253456.9807172957
starlink,43.005836325475926,0.0001082,21964.548086033712,253395.5600030905,253451.78108459618
starlink,43.004136324040005,0.0001038,21964.455668985564,253395.97445233082,253449.90912784645
starlink,43.00523632496914,0.0001109,21964.434399433354,253393.9621632479,253451.58597493643
starlink,43.00923632834779,0.0002035,21964.37830940972,253369.46240358733,253475.2011386182
starlink,43.0047363245468,0.0001134,21964.466340322804,253393.56450252776,253452.48737521074
starlink,43.00513632488466,0.0001258,21964.5625728639,253391.1017149872,253456.4678440377
starlink,43.004336324208936,9.88e-05,21964.445611625157,253397.19415759383,253448.53080802038
starlink,43.004936324715736,0.0001217,21964.458782676043,253391.348565478,253454.58412068587
starlink,43.004936324715736,0.0001198,21964.4146209795,253391.49399205006,253453.74222014827
starlink,43.00403632395553,0.0001722,21963.52623529409,253370.87623261425,253460.34915282557
starlink,43.00723632665846,0.0001858,21964.46091694327,253374.7121501631,253471.25419551012
starlink,43.006636326151664,0.0001341,21964.482625095796,253388.31501754659,253457.99368714387
starlink,43.00463632446234,0.0001558,21964.471427484485,253382.58904756317,253463.5430597455
starlink,43.00483632463127,0.0001131,21964.50272527528,253393.92932365809,253452.69638062525
starlink,43.00483632463127,0.0001068,21964.506072872384,253395.59246655394,253451.08603261763
starlink,43.00763632699633,0.0002013,21964.461764802963,253370.69191937175,253475.28779788886
starlink,43.00453632437787,0.00014,21964.363077297436,253385.83962855488,253458.5836878192
starlink,43.00613632572933,0.0001368,21964.435013399234,253387.23816396427,253458.31965707417
starlink,43.0047363245468,0.0001305,21964.547705955676,253389.76342912889,253457.57166435858
starlink,43.00463632446234,0.000102,21964.450918051083,253396.40463437105,253449.40401885367
starlink,43.004136324040005,0.0001312,21964.51879082701,253389.3535880128,253457.52548574726
starlink,43.005636325307,0.0001321,21975.232640604583,253473.5856794227,253542.2475385908
starlink,43.00463632446234,0.0001486,21952.542446188672,253290.3991659658,253367.58408387672
starlink,43.0053363250536,0.0001426,21964.448798404053,253385.84000556913,253459.93521871613
starlink,43.00633632589827,0.0001336,21964.424970675966,253387.99034515157,253457.40909211637
starlink,43.004436324293394,0.0001108,21964.38801587233,253393.6224262184,253451.19419670026
starlink,43.004336324208936,0.0001059,21964.42555540487,253395.19143492504,253450.21722410206
starlink,43.004436324293394,0.0001008,21976.080238061146,253488.40202564612,253540.7963736448
starlink,43.0050363248002,0.0001229,21964.46638417764,253391.09673855588,253454.95583081665
starlink,43.0047363245468,0.0001362,21964.643369087724,253389.03680652764,253459.80698625225
starlink,43.0062363258138,0.0001393,21964.363881295154,253386.02782774958,253458.40816848387
starlink,43.00523632496914,0.0001483,21964.463270485,253384.47324312196,253461.53022023555
