id,category,satellite_name,tle_line1,tle_line2,inclination,eccentricity,period,perigee,apogee,epoch,raan,arg_perigee,mean_anomaly,mean_motion,semi_major_axis,velocity,orbit_type,satellite_age,bstar,rev_num,norad_number,ephemeris_type,intl_designator
22,active,COSMOS 2024 (ETALON 2),1 20026U 89039C   25017.20483601 -.00000072  00000+0  00000+0 0  9996,2 20026  65.2352 328.2561 0019865 216.3195 233.4937  2.13204455277506,65.2352,0.0019865,675.4080255968386,19071.196428338986,19172.507339874537,2025-01-17 04:54:57.831264,328.2561,216.3195,233.4937,2.13204455,25499.851884106763,3.9536667372756744,MEO,2,0,27750,20026,0,89039C
23,active,FLTSATCOM 8 (USA 46),1 20253U 89077A   25017.29910472 -.00000365  00000+0  00000+0 0  9995,2 20253  12.5680 354.2557 0007101 301.8359  54.2750  1.00267745255383,12.568,0.0007101,1436.1547674179767,35757.9225774519,35817.806538296994,2025-01-17 07:10:42.647808,354.2557,301.8359,54.275,1.00267745,42165.86455787445,3.0745983031118858,GEO,2,0,25538,20253,0,89077A
25,active,HST,1 20580U 90037B   25017.56645840  .00010087  00000+0  41475-3 0  9996,2 20580  28.4696 343.9144 0002509 224.3505 135.6888 15.22462701709686,28.4696,0.0002509,94.58359794654831,496.8267070644033,500.27736087504945,2025-01-17 13:35:42.00576,343.9144,224.3505,135.6888,15.22462701,6876.552033969727,7.613485431923008,LEO,2,0.00041475,70968,20580,0,90037B
29,active,USA 75 (DSP 16),1 21805U 91080B   25016.29053657  .00000055  00000+0  00000+0 0  9993,2 21805  14.2839 349.2029 0002652  91.9455   6.7535  0.99185374 20578,14.2839,0.0002652,1451.8269598902757,36082.805400036275,36105.33258543003,2025-01-16 06:58:22.359648,349.2029,91.9455,0.99185374,0.99185374,42472.06899273315,3.0634950219414945,HEO,3,0,2057,21805,0,91080B
33,active,UFO 2 (USA 95),1 22787U 93056A   25017.08174582  .00000126  00000+0  00000+0 0  9996,2 22787  11.7210   6.2798 0003186 300.3908 228.1734  1.00273848113378,11.721,0.0003186,1436.0673582607499,35772.720137968136,35799.587136665825,2025-01-17 01:57:42.838848,6.2798,300.3908,228.1734,1.00273848,42164.15363731698,3.074660682403612,GEO,2,0,11337,22787,0,93056A
34,active,STELLA,1 22824U 93061B   25017.59305953 -.00000019  00000+0  10714-4 0  9998,2 22824  98.8488  72.8753 0005439 301.3922 189.7527 14.27447010631210,98.8488,0.0005439,100.87940147074181,796.5098161889082,804.3184951074227,2025-01-17 14:14:00.343392,72.8753,301.3922,189.7527,14.2744701,7178.414155648165,7.451687476010638,LEO,2,1.0714000000000001e-05,63121,22824,0,93061B
14,active,STARLETTE,1 07646U 75010A   25017.57094817 -.00000131  00000+0  99243-5 0  9999,2 07646  49.8254 339.8134 0205668 159.7214 201.1996 13.82338887523216,49.8254,0.0205668,104.17127185976358,804.9081380629405,1106.5712532073176,2025-01-17 13:42:09.921888,339.8134,159.7214,201.1996,13.82338887,7333.739695635129,7.37235334970386,LEO,2,9.924300000000001e-06,52321,7646,0,75010A
36,active,ITAMSAT (IO-26),1 22826U 93061D   25017.61469277  .00000282  00000+0  12398-3 0  9993,2 22826  98.7542  78.1918 0009472 150.7164 209.4551 14.31112682633565,98.7542,0.0009472,100.62100756367974,781.3632117143252,794.9387681496519,2025-01-17 14:45:09.455328,78.1918,150.7164,209.4551,14.31112682,7166.150989931989,7.458060647437451,LEO,2,0.00012398000000000002,63356,22826,0,93061D
38,active,RADIO ROSTO (RS-15),1 23439U 94085A   25017.56538002 -.00000043  00000+0 -64531-5 0  9993,2 23439  64.8175  57.0837 0145609 102.3791 259.3472 11.27579785237761,64.8175,0.0145609,127.70714934376018,1900.152903482498,2144.7897493562177,2025-01-17 13:34:08.833728,57.0837,102.3791,259.3472,11.27579785,8400.471326419358,6.888379426780632,MEO,2,-6.453100000000001e-06,23776,23439,0,94085A
39,active,UFO 4 (USA 108),1 23467U 95003A   25017.30180291 -.00000020  00000+0  00000+0 0  9999,2 23467   9.6626  14.8306 0003212 257.5471 125.5256  1.00273670109781,9.6626,0.0003212,1436.069907484188,35772.660393365746,35799.746677716976,2025-01-17 07:14:35.771424,14.8306,257.5471,125.5256,1.0027367,42164.20353554136,3.0746588630860257,GEO,2,0,10978,23467,0,95003A
40,active,TDRS 7,1 23613U 95035B   25017.59513170 -.00000199  00000+0  00000+0 0  9991,2 23613  13.5913 351.7366 0022272  67.7251 356.9175  1.00270201108089,13.5913,0.0022272,1436.119590505259,35693.26573970609,35881.08629976841,2025-01-17 14:16:59.37888,351.7366,67.7251,356.9175,1.00270201,42165.17601973725,3.0746234064050038,GEO,2,0,10808,23613,0,95035B
3,active,LCS 1,1 01361U 65034C   25017.27565230  .00000013  00000+0  66120-3 0  9995,2 01361  32.1453 321.9872 0010217  93.1992 266.9674  9.89307378158791,32.1453,0.0010217,145.55637934401415,2778.6594803477874,2797.389334622041,2025-01-17 06:36:56.35872,321.9872,93.1992,266.9674,9.89307378,9166.024407484914,6.594447015641015,MEO,2,0.0006612,15879,1361,0,65034C
4,active,TEMPSAT 1,1 01512U 65065E   25017.32763425  .00000045  00000+0  73142-4 0  9997,2 01512  89.9638 213.3058 0067915 256.9554 279.6582 13.33551116891297,89.9638,0.0067915,107.98236248485881,1082.5210060150248,1184.5501940704053,2025-01-17 07:51:47.5992,213.3058,256.9554,279.6582,13.33551116,7511.535600042715,7.284580097230022,LEO,2,7.3142e-05,89129,1512,0,65065E
6,active,OPS 5712 (P/L 160),1 02826U 67053A   25017.58242509  .00012785  00000+0  23079-2 0  9994,2 02826  69.9197 211.8867 0000450 294.4953  65.6142 14.66592128990319,69.9197,4.5e-05,98.18680821393309,671.78812052786,672.4226300116352,2025-01-17 13:58:41.527776,211.88670000000002,294.4953,65.6142,14.66592128,7050.105375269747,7.519190427877459,LEO,2,0.0023079,99031,2826,0,67053A
8,active,SURCAL 159,1 02872U 67053F   25017.41650099  .00000205  00000+0  17774-3 0  9994,2 02872  69.9745  31.2914 0003705  50.7924 309.3512 13.99395232938046,69.9745,0.0003705,102.9015939937117,893.332073454646,898.7221275361144,2025-01-17 09:59:45.685536,31.291400000000003,50.7924,309.3512,13.99395232,7274.02710049538,7.402551380731722,LEO,2,0.00017774000000000002,93804,2872,0,67053F
9,active,OPS 5712 (P/L 153),1 02874U 67053H   25017.58799956  .00000107  00000+0  11546-3 0  9992,2 02874  69.9740 140.3495 0006279 169.4864 190.6374 13.96701555934789,69.974,0.0006279,103.10004988861061,900.8033182343834,909.9497825063381,2025-01-17 14:06:43.161984,140.3495,169.4864,190.6374,13.96701555,7283.376550370361,7.397798639506901,LEO,2,0.00011546,93478,2874,0,67053H
11,active,OPS 3811 (DSP 2),1 05204U 71039A   25016.96809887 -.00000129  00000+0  00000+0 0  9991,2 05204   1.1038 284.4354 0024000 359.6171 195.3947  0.98161977201160,1.1038,0.0024,1466.9631195386378,36286.11592703166,36491.39635651215,2025-01-16 23:14:03.742368,284.4354,359.6171,195.3947,0.98161977,42766.756141771904,3.0529221701477174,HEO,2,0,20116,5204,0,71039A
12,active,RIGIDSPHERE 2 (LCS 4),1 05398U 71067E   25017.55369852  .00001724  00000+0  56549-3 0  9999,2 05398  87.6235 121.9855 0062232 141.4455 219.1213 14.36779383799812,87.6235,0.0062232,100.22415529051338,724.8171853936929,813.7752933071442,2025-01-17 13:17:19.552128,121.98550000000002,141.4455,219.1213,14.36779383,7147.296239350419,7.467891445758951,LEO,2,0.0005654900000000001,79981,5398,0,71067E
17,active,PHASE 3B (AO-10),1 14129U 83058B   25017.09215625  .00000023  00000+0  00000+0 0  9999,2 14129  27.1734 305.3864 6044618 333.8652   5.3439  2.05870171284864,27.1734,0.6044618,699.4699586663287,3946.316839348394,35501.57567646118,2025-01-17 02:12:42.3,305.3864,333.8652,5.3439,2.05870171,26101.946257904787,3.907801023343495,MEO,2,0,28486,14129,0,83058B
19,active,AJISAI (EGS),1 16908U 86061A   25017.56110103 -.00000070  00000+0  19367-3 0  9993,2 16908  50.0103 292.9300 0011263 308.6992 107.3935 12.44509976416185,50.0103,0.0011263,115.70819260351193,1478.820507324076,1496.5387372412297,2025-01-17 13:27:59.128992,292.93,308.6992,107.3935,12.44509976,7865.679622282653,7.118701151245341,LEO,2,0.00019367,41618,16908,0,86061A
20,active,TDRS 3,1 19548U 88091B   25017.26299492 -.00000296  00000+0  00000+0 0  9997,2 19548  12.9963 344.4477 0041906 339.8923 198.3284  1.00278018120217,12.9963,0.0041906,1436.0076402786501,35608.296511785804,35961.67291928364,2025-01-17 06:18:42.761088,344.4477,339.8923,198.3284,1.00278018,42162.98471553472,3.074703302879358,MEO,2,0,12021,19548,0,88091B
8808,active,STARLINK-31575,1 59471U 24068S   25017.60386728 -.00000547  00000+0 -58263-5 0  9997,2 59471  43.0006 227.3081 0001360 274.8559  85.2142 15.40695649 44856,43.0006,0.000136,93.46427381258866,443.2641735445932,445.11980976632367,2025-01-17 14:29:34.132992,227.3081,274.8559,15.40695649,15.40695649,6822.191991655459,7.64375782962794,LEO,2,-5.8263000000000004e-06,4485,59471,0,24068S
63,active,SCD 2,1 25504U 98060A   25017.31235318  .00000683  00000+0  14070-3 0  9991,2 25504  24.9969  12.7297 0017110  73.3744 311.5569 14.45142424385617,24.9969,0.001711,99.64415797954598,729.5135018613555,753.8770991797364,2025-01-17 07:29:47.314752,12.729700000000001,73.3744,311.5569,14.45142424,7119.695300520546,7.482352839492598,LEO,2,0.0001407,38561,25504,0,98060A
65,active,SWAS,1 25560U 98071A   25017.58437233  .00008179  00000+0  59592-3 0  9990,2 25560  69.8979 112.0222 0009060 311.5891  48.4492 15.04053701419585,69.8979,0.000906,95.74126236600378,548.2680837454709,560.8298624847557,2025-01-17 14:01:29.769312,112.0222,311.5891,48.4492,15.04053701,6932.548973115113,7.582674521716419,LEO,2,0.00059592,41958,25560,0,98071A
69,active,ABS-6,1 25924U 99053A   25017.56021697 -.00000115  00000+0  00000+0 0  9995,2 25924   0.0150 281.5726 0002478  27.6290 168.7020  1.00270811 92676,0.015,0.0002478,1436.1108538356193,35776.55652271644,35797.453499199866,2025-01-17 13:26:42.746208,281.5726,27.629,1.00270811,1.00270811,42165.00501095816,3.0746296412798917,GEO,2,0,9267,25924,0,99053A
71,active,UFO 10 (USA 146),1 25967U 99063A   25016.81792590 -.00000187  00000+0  00000+0 0  9996,2 25967   9.6099  29.7273 0006711 250.0275 108.4967  1.00271337 92167,9.6099,0.0006711,1436.1033203337063,35758.56071641779,35815.15438822452,2025-01-16 19:37:48.79776,29.7273,250.0275,1.00271337,1.00271337,42164.857552321155,3.074635017561541,GEO,3,0,9216,25967,0,99063A
76,active,USA 148,1 26052U 00001A   25017.34122748  .00000037  00000+0  00000+0 0  9990,2 26052  11.0594  36.2223 0003664 267.3753 116.3604  1.00273198 27794,11.0594,0.0003664,1436.076667266561,35770.88683799316,35801.78486330452,2025-01-17 08:11:22.054272,36.2223,267.3753,1.00273198,1.00273198,42164.33585064884,3.0746540388177324,GEO,2,0,2779,26052,0,00001A
79,active,USA 149 (DSP 20),1 26356U 00024A   25016.71827394  .00000096  00000+0  00000+0 0  9996,2 26356  12.7784  15.3928 0001181 166.7171  28.3330  1.00258161 27733,12.7784,0.0001181,1436.2920540702917,35785.571589496045,35795.531801406505,2025-01-16 17:14:18.868416,15.3928,166.7171,1.00258161,1.00258161,42168.55169545128,3.0745003391087926,GEO,3,0,2773,26356,0,00024A
72,active,ORBCOMM FM32,1 25982U 99065C   25017.26570088  .00001847  00000+0  68228-3 0  9994,2 25982  45.0158  92.8815 0005477 332.8317  27.2243 14.35689883312904,45.0158,0.0005477,100.3002122569112,768.995133728522,776.8282423916244,2025-01-17 06:22:36.556032,92.8815,332.8317,27.2243,14.35689883,7150.911688060073,7.466003351397347,LEO,2,0.0006822800000000001,31290,25982,0,99065C
74,active,TERRA,1 25994U 99068A   25017.60573331  .00000924  00000+0  20019-3 0  9993,2 25994  98.0211  80.5532 0003381  67.2321  92.7339 14.60400670334338,98.0211,0.0003381,98.6030771952467,689.6271844641442,694.4079303364588,2025-01-17 14:32:15.357984,80.5532,67.2321,92.7339,14.6040067,7070.0175574003015,7.508594339673871,LEO,2,0.00020019000000000002,33433,25994,0,99068A
83,active,INTELSAT 9 (IS-9),1 26451U 00043A   25017.15674437 -.00000013  00000+0  00000+0 0  9990,2 26451   9.2532  53.8403 0003037 246.0582 299.5835  1.00272015 38969,9.2532,0.0003037,1436.0936099668486,35773.8620744498,35799.47289347956,2025-01-17 03:45:42.713568,53.8403,246.05820000000003,1.00272015,1.00272015,42164.66748396468,3.074641947417755,GEO,2,0,3896,26451,0,00043A
44,active,USA 119,1 23893U 96029A   25017.61538758  .00001017  00000+0  22679-3 0  9996,2 23893  63.3282  98.4042 0824724  41.4598 324.6085 13.44182385 35911,63.3282,0.0824724,107.12831949512565,477.6532774457255,1710.1005179621188,2025-01-17 14:46:09.486912,98.4042,41.4598,13.44182385,13.44182385,7471.876897703923,7.303886803222001,LEO,2,0.00022679,3591,23893,0,96029A
51,active,USA 134,1 25019U 97065A   25017.34039208 -.00000063  00000+0  00000+0 0  9996,2 25019  12.1657  25.4133 0005590 277.5215 184.5655  1.00274149 27783,12.1657,0.000559,1436.0630475158657,35762.49954447891,35809.63897391068,2025-01-17 08:10:09.875712,25.4133,277.5215,1.00274149,1.00274149,42164.069259194795,3.0746637588851935,GEO,2,0,2778,25019,0,97065A
54,active,INMARSAT 3-F5,1 25153U 98006B   25009.04164841 -.00000287  00000+0  00000+0 0  9999,2 25153   8.5121  58.2641 0005466 234.6820 136.8255  1.00266884 98649,8.5121,0.0005466,1436.167099797377,35765.05795185629,35811.15393887576,2025-01-09 00:59:58.422624,58.264100000000006,234.682,1.00266884,1.00266884,42166.10594536602,3.0745895025525556,GEO,10,0,9864,25153,0,98006B
49,active,FORTE,1 24920U 97047A   25017.61171285  .00000513  00000+0  23129-3 0  9998,2 24920  69.9537  98.2372 0025415 262.1536  97.6701 14.27537369425098,69.9537,0.0025415,100.87301609545466,781.8680674622929,818.354406880836,2025-01-17 14:40:51.99024,98.2372,262.1536,97.6701,14.27537369,7178.111237171564,7.451844706090394,LEO,2,0.00023129,42509,24920,0,97047A
47,active,INMARSAT 3-F3,1 24674U 96070A   25017.26160503  .00000111  00000+0  00000+0 0  9994,2 24674   9.1942  54.3996 0007795 227.9476 131.5225  0.99997792102745,9.1942,0.0007795,1440.0317959020538,35830.79005585545,35896.64489339839,2025-01-17 06:16:42.674592,54.3996,227.9476,131.5225,0.99997792,42241.71747462692,3.0718365541406865,HEO,2,0,10274,24674,0,96070A
55,active,ORBCOMM FM04,1 25159U 98007C   25017.41113357  .00002333  00000+0  87134-3 0  9992,2 25159 107.9667 189.1029 0040662 153.3504 206.9737 14.34105154402603,107.9667,0.0040662,100.411046985192,749.0802450675419,807.2771527184195,2025-01-17 09:52:01.940448,189.1029,153.3504,206.9737,14.34105154,7156.178698892981,7.463255323401964,LEO,2,0.0008713400000000001,40260,25159,0,98007C
66,active,SKYNET 4E,1 25639U 99009B   25015.21993779 -.00000037  00000+0  00000+0 0  9991,2 25639  11.7540  11.9401 0003774 288.1872 252.7855  1.00275462 45985,11.754,0.0003774,1436.0442438051296,35769.78861527896,35801.613776941784,2025-01-15 05:16:42.625056,11.9401,288.1872,1.00275462,1.00275462,42163.70119611037,3.0746771788142424,MEO,4,0,4598,25639,0,99009B
52,active,NAVSTAR 44 (USA 135),1 25030U 97067A   25015.11587649  .00000042  00000+0  00000+0 0  9997,2 25030  55.6039 190.9027 0019084 254.7043 108.8862  1.88437718196933,55.6039,0.0019084,764.1782204133889,21257.056131595444,21362.73529194814,2025-01-15 02:46:51.728736,190.9027,254.7043,108.8862,1.88437718,27687.89571177179,3.794232263184534,MEO,4,0,19693,25030,0,97067A
68,active,CXO,1 25867U 99040B   25016.05980701  .00000523  00000+0  00000+0 0  9992,2 25867  46.1059 137.7232 8643297 306.3123   0.1935  0.37803765 26529,46.1059,0.8643297,3809.144406648385,4583.330102192083,144248.43232174419,2025-01-16 01:26:07.325664,137.7232,306.3123,0.37803765,0.37803765,80793.88121196814,2.221159019573285,HEO,3,0,2652,25867,0,99040B
57,active,NOAA 15,1 25338U 98030A   25017.62483461  .00000300  00000+0  14112-3 0  9994,2 25338  98.5504  46.0969 0011169  61.0732 299.1568 14.26858311387765,98.5504,0.0011169,100.92102270412468,794.3687101886426,810.4082619888668,2025-01-17 14:59:45.710304,46.096900000000005,61.0732,299.1568,14.26858311,7180.388486088755,7.450662941969056,LEO,2,0.00014112,38776,25338,0,98030A
59,active,ORBCOMM FM19,1 25415U 98046C   25017.40877323  .00002701  00000+0  93897-3 0  9991,2 25415  44.9925 172.0081 0004476 219.4276 164.9228 14.37573476382500,44.9925,0.0004476,100.1687930419217,763.4660092931972,769.8619124709785,2025-01-17 09:48:38.007072,172.0081,219.4276,164.9228,14.37573476,7144.663960882088,7.469267000978108,LEO,2,0.00093897,38250,25415,0,98046C
60,active,ORBCOMM FM20,1 25416U 98046D   25016.76518396  .00001598  00000+0  58615-3 0  9994,2 25416  44.9929 178.0790 0001626 196.6651 163.4144 14.36610527382481,44.9929,0.0001626,100.23593541438667,768.6940384639693,771.0185213261911,2025-01-16 18:21:51.894144,178.079,196.6651,163.4144,14.36610527,7147.856279895081,7.4675988822437995,LEO,3,0.0005861499999999999,38248,25416,0,98046D
9083,active,2024-092H,1 59780U 24092H   25017.59196713  .00000480  00000+0  19756-3 0  9994,2 59780  98.6227 133.7613 0011457 288.3271  71.6665 14.31450809 35125,98.6227,0.0011457,100.5972395940013,778.8134882257527,795.2314206778838,2025-01-17 14:12:25.960032,133.7613,288.3271,14.31450809,14.31450809,7165.022454451819,7.458647969718255,LEO,2,0.00019756000000000003,3512,59780,0,24092H
9124,active,STARLINK-31857,1 59843U 24097J   25017.32082014 -.00000304  00000+0 -83780-8 0  9998,2 59843  43.0026 111.4084 0001384 269.1017  90.9681 15.40696750 38172,43.0026,0.0001384,93.46420702192044,443.2445505875439,445.1329324311937,2025-01-17 07:41:58.860096,111.4084,269.1017,15.4069675,15.4069675,6822.188741509369,7.643759650401858,LEO,2,-8.378e-09,3817,59843,0,24097J
110,active,INTELSAT 905 (IS-905),1 27438U 02027A   25017.03189255 -.00000185  00000+0  00000+0 0  9996,2 27438   5.4493  75.9970 0002994 229.8689 157.7963  1.00270574 46190,5.4493,0.0002994,1436.1142482339835,35774.447229475314,35799.69567426069,2025-01-17 00:45:55.51632,75.997,229.86889999999997,1.00270574,1.00270574,42165.071451868,3.0746272188806847,GEO,2,0,4619,27438,0,02027A
108,active,AQUA,1 27424U 02022A   25017.61851948  .00002093  00000+0  43937-3 0  9994,2 27424  98.3596 334.3060 0001838 108.5952   2.2287 14.60694123207961,98.3596,0.0001838,98.58326786736856,689.7713209442272,692.3699113027142,2025-01-17 14:50:40.083072,334.306,108.5952,2.2287,14.60694123,7069.07061612347,7.509097231793687,LEO,2,0.00043937,20796,27424,0,02022A
111,active,GALAXY 3C (G-3C),1 27445U 02030A   25017.32966250 -.00000149  00000+0  00000+0 0  9998,2 27445   2.4085  84.6773 0002469  63.8456 352.2842  1.00271940 41321,2.4085000000000005,0.0002469,1436.094684116015,35776.278047527085,35797.09897071289,2025-01-17 07:54:42.84,84.6773,63.845600000000005,1.0027194,1.0027194,42164.68850911999,3.0746411808422773,GEO,2,0,4132,27445,0,02030A
116,active,TDRS 10,1 27566U 02055A   25017.32754206  .00000087  00000+0  00000+0 0  9995,2 27566  10.0057  43.6784 0006525 285.1999  94.9920  1.00266654 81062,10.0057,0.0006525,1436.1703941970575,35760.65700188698,35815.68385429564,2025-01-17 07:51:39.633984,43.6784,285.1999,1.00266654,1.00266654,42166.17042809131,3.0745871516396788,GEO,2,0,8106,27566,0,02055A
87,active,USA 153,1 26575U 00065A   25016.92057524 -.00000325  00000+0  00000+0 0  9993,2 26575  10.7269  39.4673 0002621 264.4262 278.5938  1.00270720 27753,10.7269,0.0002621,1436.1121571681147,35775.97906749404,35798.08197649367,2025-01-16 22:05:37.700736,39.4673,264.4262,1.0027072,1.0027072,42165.03052199385,3.0746287111608166,GEO,3,0,2775,26575,0,00065A
94,active,BSAT-2A,1 26720U 01011B   25017.24648125 -.00000301  00000+0  00000+0 0  9990,2 26720   9.6284  52.0281 0006874 208.7537  92.0393  0.99181137 86855,9.6284,0.0006874,1451.8889816719886,36066.082451759634,36124.47471515617,2025-01-17 05:54:55.98,52.0281,208.7537,0.99181137,0.99181137,42473.278583457904,3.0634513992018513,HEO,2,0,8685,26720,0,01011B
119,active,LATINSAT A,1 27612U 02058H   25017.59994702  .00002288  00000+0  29083-3 0  9997,2 27612  64.5564 120.7173 0036549 327.6513  32.2352 14.83658817191082,64.5564,0.0036549,97.05735466269265,592.3663226088665,643.5052138876063,2025-01-17 14:23:55.422528,120.71730000000001,327.6513,32.2352,14.83658817,6995.935768248237,7.548244880873824,LEO,2,0.00029083,19108,27612,0,02058H
121,active,CORIOLIS,1 27640U 03001A   25017.56538400  .00000268  00000+0  14750-3 0  9994,2 27640  98.7144  27.3893 0013047 257.0139 102.9580 14.19692736141052,98.7144,0.0013047,101.43039852815023,817.1293724570996,835.9288707470077,2025-01-17 13:34:09.1776,27.3893,257.0139,102.958,14.19692736,7204.529121602054,7.438169782574982,LEO,2,0.0001475,14105,27640,0,03001A
122,active,SORCE,1 27651U 03004A   25017.53847439  .00006987  00000+0  58123-3 0  9997,2 27651  39.9930 313.5397 0021301 308.3486  51.5392 14.98618678194373,39.993,0.0021301,96.08848609319148,556.4976167334007,586.1030259624076,2025-01-17 12:55:24.187296,313.5397,308.3486,51.5392,14.98618678,6949.300321347904,7.573529956531291,LEO,2,0.0005812300000000001,19437,27651,0,03004A
101,active,PROBA-1,1 26958U 01049B   25017.58101954  .00005548  00000+0  39238-3 0  9991,2 26958  97.9364   4.8982 0060114  63.3994 297.3373 15.03829143266023,97.9364,0.0060114,95.75555884808387,513.5606137873283,596.9175606853541,2025-01-17 13:56:40.088256,4.8982,63.39940000000001,297.3373,15.03829143,6933.239087236341,7.582297133822977,LEO,2,0.00039238,26602,26958,0,01049B
123,active,NAVSTAR 51 (USA 166),1 27663U 03005A   25017.58714063  .00000030  00000+0  00000+0 0  9992,2 27663  55.0226 235.4642 0143044  49.2081 321.1982  2.00562774160974,55.022600000000004,0.0143044,717.9796984658778,19802.49020742191,20562.35198244261,2025-01-17 14:05:28.950432,235.46420000000003,49.2081,321.1982,2.00562774,26560.42109493226,3.8739267960910744,MEO,2,0,16097,27663,0,03005A
95,active,INTELSAT 10 (IS-10),1 26766U 01019A   25017.15674437 -.00000008  00000+0  00000+0 0  9997,2 26766   7.8380  64.5263 0004322 232.4059 302.3967  1.00272705 40443,7.838000000000001,0.0004322,1436.0837278699123,35768.250568079595,35804.69753945168,2025-01-17 03:45:42.713568,64.5263,232.40590000000003,1.00272705,1.00272705,42164.47405376563,3.07464899989422,GEO,2,0,4044,26766,0,01019A
5915,active,STARLINK-5715,1 55613U 23020AW  25017.24323867  .00000315  00000+0  38366-4 0  9995,2 55613  43.0011  94.6304 0001375 276.9747  83.0939 15.02535357106426,43.0011,0.0001375,95.83801095204444,558.2646450004386,560.1723800913878,2025-01-17 05:50:15.821088,94.6304,276.9747,83.0939,15.02535357,6937.218512545914,7.58012208964654,LEO,2,3.8366000000000005e-05,10642,55613,0,23020AW
92,active,ODIN,1 26702U 01007A   25017.62555286  .00021578  00000+0  68407-3 0  9999,2 26702  97.4624  39.1986 0004925 229.3238 130.7576 15.32717770309636,97.4624,0.0004925,93.95076041951286,464.47317624188236,471.21633332534384,2025-01-17 15:00:47.767104,39.1986,229.3238,130.7576,15.3271777,6845.844754783613,7.630541606124714,LEO,2,0.00068407,30963,26702,0,01007A
91,active,NAVSTAR 50 (USA 156),1 26690U 01004A   25016.95689128 -.00000069  00000+0  00000+0 0  9994,2 26690  54.8025  51.6197 0002118 343.3582  20.6158  1.91588387173652,54.8025,0.0002118,751.6113176525673,20999.706326997606,21011.30598020427,2025-01-16 22:57:55.406592,51.6197,343.3582,20.6158,1.91588387,27383.506153600938,3.815261946399183,MEO,2,0,17365,26690,0,01004A
99,active,INTELSAT 902 (IS-902),1 26900U 01039A   25017.08243718 -.00000281  00000+0  00000+0 0  9998,2 26900   4.8075  78.0910 0004643 222.9265 155.2952  1.00271528 85528,4.8075,0.0004643,1436.100584804093,35767.22688927312,35806.38112627473,2025-01-17 01:58:42.572352,78.091,222.9265,1.00271528,1.00271528,42164.80400777393,3.074636969780833,GEO,2,0,8552,26900,0,01039A
86,active,NSS-11,1 26554U 00059A   25017.56576941  .00000029  00000+0  00000+0 0  9993,2 26554   0.7902  87.5039 0003199 212.7550 196.6127  1.00272001 36125,0.7902,0.0003199,1436.093810474571,35773.182930274714,35800.15988704198,2025-01-17 13:34:42.477024,87.5039,212.755,1.00272001,1.00272001,42164.671408658345,3.074641804323695,GEO,2,0,3612,26554,0,00059A
105,active,COSMOS 2386,1 27057U 01058C   25017.53965730  .00000017  00000+0  34256-4 0  9999,2 27057  82.5439 184.2807 0001079 119.3412 240.7786 12.61601214 61489,82.5439,0.0001079,114.14066378664724,1415.6382963445476,1417.3203449819466,2025-01-17 12:57:06.39072,184.2807,119.34119999999999,12.61601214,12.61601214,7794.479320663248,7.15114087010063,LEO,2,3.4256e-05,6148,27057,0,01058C
106,active,USA 164 (MILSTAR-2 3),1 27168U 02001A   25016.68326109  .00000098  00000+0  00000+0 0  9991,2 27168  10.5626  24.7915 0098885   3.0739 353.3644  1.00273029 27779,10.5626,0.0098885,1436.0790876278406,35369.440722902946,36203.3257299722,2025-01-16 16:23:53.758176,24.7915,3.0739,1.00273029,1.00273029,42164.383226437574,3.074652311480701,GEO,3,0,2777,27168,0,02001A
103,active,MAROC-TUBSAT,1 27004U 01056D   25017.41921271 -.00000013  00000+0  37989-4 0  9991,2 27004  99.7563 180.6103 0020135  26.5240 359.8408 13.70230947155557,99.75630000000001,0.0020135,105.09177326294909,984.0256553393929,1013.732347077258,2025-01-17 10:03:39.978144,180.6103,26.524,359.8408,13.70230947,7376.8790012083255,7.350765322239065,LEO,2,3.7989000000000005e-05,15555,27004,0,01056D
9165,active,STARLINK-31969,1 59889U 24100E   25017.18736533 -.00000364  00000+0 -14538-5 0  9997,2 59889  43.0047 326.6423 0001374 263.7333  96.3367 15.40702541 37358,43.0047,0.0001374,93.4638557203496,443.2342801879395,445.10901295641816,2025-01-17 04:29:48.364512,326.6423,263.7333,15.40702541,15.40702541,6822.171646572178,7.64376922722842,LEO,2,-1.4538000000000002e-06,3735,59889,0,24100E
9291,active,STARLINK-11153 [DTC],1 60067U 24113J   25017.40732576  .00006563  00000+0  58969-4 0  9999,2 60067  53.1594  83.7488 0000986  63.8146 296.2973 15.69714984 34174,53.1594,9.86e-05,91.73639894361868,359.18513619775877,360.5138401168233,2025-01-17 09:46:32.945664,83.7488,63.8146,15.69714984,15.69714984,6737.849488157291,7.691450248299055,LEO,2,5.896900000000001e-05,3417,60067,0,24113J
9411,active,CATSAT,1 60246U 24125J   25017.57356013  .00016266  00000+0  61596-3 0  9997,2 60246  97.2745 231.8691 0045054 241.8577 117.8106 15.26023770 28148,97.2745,0.0045054,94.3628813855239,456.9165677411611,518.7833686345084,2025-01-17 13:45:55.595232,231.86909999999997,241.8577,15.2602377,15.2602377,6865.849968187835,7.619416838486385,LEO,2,0.0006159599999999999,2814,60246,0,24125J
